user_id,age,income_level,employment_type,credit_score_proxy,previous_loan_history,mobile_access,internet_availability,financial_literacy_score,loan_eligibility_flag
12955,49,Medium,Salaried,48,0,1,1,7,0
12956,38,Low,Daily wage,33,0,0,1,7,0
12957,27,Low,Farmer,86,1,0,0,7,0
12958,54,Low,Salaried,33,1,1,0,1,0
12959,39,Low,Self-employed,39,0,1,1,1,0
12960,30,Low,Self-employed,6,0,0,1,1,0
12961,34,Low,Salaried,89,0,1,0,6,0
12962,26,Low,Self-employed,51,1,0,0,7,0
12963,41,Medium,Daily wage,48,0,0,0,9,0
12964,61,Low,Salaried,80,0,0,0,0,0
12965,31,Low,Self-employed,94,1,1,1,7,0
12966,63,High,Daily wage,88,1,0,1,7,1
12967,25,Low,Self-employed,36,1,1,0,4,0
12968,54,Low,Daily wage,61,1,1,0,2,0
12969,36,High,Farmer,14,0,1,1,0,0
12970,45,High,Daily wage,1,0,0,1,3,0
12971,63,Low,Self-employed,10,1,0,0,6,0
12972,58,Medium,Daily wage,95,0,0,1,6,1
12973,47,Low,Self-employed,93,0,1,1,4,0
12974,24,Medium,Salaried,16,1,0,1,5,0
12975,43,High,Salaried,87,1,0,1,8,1
12976,57,Low,Farmer,44,0,1,1,6,0
12977,63,Medium,Daily wage,67,1,0,0,1,0
12978,63,Medium,Farmer,60,1,0,0,1,0
12979,28,Low,Salaried,45,0,1,0,1,0
12980,31,Medium,Daily wage,31,1,0,1,1,0
12981,38,Low,Daily wage,18,0,0,0,4,0
12982,25,Low,Farmer,66,1,0,0,9,0
12983,20,High,Farmer,3,0,0,1,4,0
12984,45,Low,Daily wage,24,1,0,0,7,0
12985,46,Low,Daily wage,72,1,1,1,4,0
12986,40,Medium,Daily wage,20,0,0,0,7,0
12987,35,High,Farmer,86,0,0,1,5,0
12988,52,Medium,Self-employed,92,1,0,0,9,1
12989,30,Low,Salaried,93,0,0,0,3,0
12990,29,Low,Salaried,88,0,0,1,9,0
12991,64,Low,Farmer,92,1,0,0,3,0
12992,22,Low,Daily wage,97,1,1,1,2,0
12993,56,High,Salaried,13,0,1,0,8,0
12994,28,Medium,Salaried,21,1,1,0,4,0
12995,28,Low,Salaried,47,1,0,0,7,0
12996,64,Low,Salaried,50,1,0,1,3,0
12997,59,High,Daily wage,79,0,0,0,2,0
12998,64,Medium,Farmer,10,0,1,0,5,0
12999,48,Low,Daily wage,58,1,1,0,5,0
13000,48,Medium,Daily wage,13,0,1,0,5,0
13001,30,Low,Salaried,6,1,1,0,1,0
13002,31,Medium,Salaried,68,0,1,1,5,0
13003,62,Medium,Daily wage,57,1,0,1,4,0
13004,59,Medium,Daily wage,39,0,1,0,4,0
13005,42,Low,Daily wage,92,0,1,0,2,0
13006,50,Low,Self-employed,80,0,1,1,4,0
13007,50,Low,Salaried,93,1,1,1,9,0
13008,32,High,Farmer,24,0,1,0,0,0
13009,33,High,Farmer,77,1,0,0,0,0
13010,61,Medium,Farmer,41,1,0,1,6,0
13011,55,High,Self-employed,85,0,1,1,9,1
13012,23,Medium,Self-employed,43,1,0,1,6,0
13013,61,Low,Farmer,4,0,1,1,8,0
13014,42,Medium,Farmer,27,0,0,1,8,0
13015,32,Low,Farmer,75,1,1,1,6,0
13016,21,Low,Daily wage,99,1,1,0,9,0
13017,21,Low,Salaried,59,1,1,1,8,0
13018,47,Low,Self-employed,76,1,0,1,9,0
13019,51,Medium,Self-employed,20,1,1,1,8,0
13020,44,Low,Daily wage,95,0,0,0,2,0
13021,48,Low,Self-employed,48,1,1,0,3,0
13022,49,Medium,Farmer,55,1,1,0,0,0
13023,61,Medium,Self-employed,56,1,0,0,1,0
13024,56,Low,Daily wage,84,1,1,1,7,0
13025,26,Low,Salaried,60,0,0,0,8,0
13026,58,Low,Farmer,37,1,1,1,8,0
13027,25,Medium,Self-employed,72,1,0,0,8,1
13028,31,Medium,Farmer,1,1,0,1,0,0
13029,50,Low,Salaried,2,1,1,0,7,0
13030,40,High,Self-employed,42,0,1,0,4,0
13031,38,Low,Farmer,73,1,1,0,2,0
13032,29,Low,Daily wage,34,0,1,0,5,0
13033,19,Low,Daily wage,72,1,0,0,3,0
13034,30,Low,Salaried,39,0,0,0,0,0
13035,21,High,Salaried,95,0,0,1,2,0
13036,37,Low,Salaried,84,0,0,0,1,0
13037,31,Low,Self-employed,57,1,0,1,0,0
13038,47,Low,Salaried,33,1,1,0,9,0
13039,46,Low,Self-employed,24,0,1,1,8,0
13040,25,Low,Farmer,55,0,0,1,2,0
13041,29,Low,Daily wage,31,0,1,0,0,0
13042,58,Low,Farmer,21,0,0,1,2,0
13043,55,Low,Daily wage,88,0,0,1,0,0
13044,43,Medium,Salaried,64,1,1,1,0,0
13045,19,Medium,Farmer,99,1,0,1,8,1
13046,57,Low,Farmer,20,0,1,0,0,0
13047,31,Low,Salaried,79,1,1,1,4,0
13048,23,Medium,Farmer,95,1,0,1,4,0
13049,59,Low,Self-employed,20,1,0,0,0,0
13050,57,Low,Daily wage,27,1,0,1,8,0
13051,48,Medium,Salaried,18,1,1,0,4,0
13052,34,Medium,Self-employed,13,0,0,0,1,0
13053,42,Low,Self-employed,86,1,0,0,6,0
13054,49,Low,Salaried,23,1,1,0,8,0
13055,29,Low,Farmer,19,1,1,0,3,0
13056,30,Medium,Daily wage,31,1,1,1,4,0
13057,36,Low,Self-employed,73,1,1,1,8,0
13058,61,Low,Farmer,51,1,1,1,1,0
13059,42,Low,Salaried,64,1,1,1,4,0
13060,48,Low,Salaried,94,1,0,0,5,0
13061,54,Low,Daily wage,51,1,1,1,2,0
13062,42,Low,Salaried,57,0,1,1,9,0
13063,33,Low,Daily wage,78,0,0,0,8,0
13064,55,Medium,Salaried,94,1,1,0,9,1
13065,60,Low,Salaried,91,1,0,0,7,0
13066,40,Medium,Self-employed,9,0,0,1,3,0
13067,31,Low,Farmer,69,1,0,0,4,0
13068,23,Medium,Self-employed,14,0,0,1,7,0
13069,42,High,Daily wage,46,0,1,1,9,0
13070,40,Low,Self-employed,90,0,1,0,9,0
13071,60,High,Salaried,9,0,1,1,0,0
13072,29,Low,Salaried,20,1,1,1,7,0
13073,30,Medium,Farmer,18,0,1,1,5,0
13074,53,Low,Daily wage,67,1,0,1,6,0
13075,56,Low,Salaried,21,1,1,1,3,0
13076,51,Low,Farmer,62,1,1,0,5,0
13077,23,Low,Farmer,37,0,1,1,9,0
13078,55,Medium,Salaried,14,0,1,1,9,0
13079,57,Low,Salaried,69,0,0,1,3,0
13080,25,Low,Daily wage,74,1,0,0,9,0
13081,25,High,Farmer,43,1,0,1,9,0
13082,57,High,Farmer,29,0,0,0,1,0
13083,50,High,Farmer,23,1,0,0,0,0
13084,51,Medium,Daily wage,85,0,0,1,3,0
13085,61,Low,Farmer,93,0,0,0,6,0
13086,32,Low,Self-employed,45,1,1,0,7,0
13087,53,Low,Self-employed,3,1,1,0,2,0
13088,52,High,Farmer,5,0,1,0,2,0
13089,63,Low,Self-employed,37,0,0,1,4,0
13090,39,Low,Self-employed,25,1,1,0,9,0
13091,40,Low,Daily wage,18,1,1,0,9,0
13092,57,Low,Farmer,1,1,0,1,6,0
13093,62,Low,Daily wage,67,1,1,0,3,0
13094,39,Medium,Farmer,68,0,1,0,6,1
13095,22,Low,Salaried,46,0,0,0,1,0
13096,48,Low,Self-employed,98,0,0,0,0,0
13097,30,Medium,Daily wage,28,0,0,0,5,0
13098,45,Medium,Daily wage,63,0,1,1,3,0
13099,37,Low,Salaried,79,0,0,1,6,0
13100,50,High,Salaried,11,0,1,0,0,0
13101,33,Medium,Self-employed,84,0,1,0,0,0
13102,46,Low,Self-employed,72,1,1,1,4,0
13103,40,Medium,Farmer,10,1,1,1,0,0
13104,41,Medium,Farmer,7,0,1,0,1,0
13105,51,Low,Salaried,59,1,1,1,2,0
13106,24,Low,Self-employed,25,0,0,1,0,0
13107,55,Low,Self-employed,31,0,1,1,7,0
13108,54,Medium,Salaried,38,1,1,0,1,0
13109,21,Low,Salaried,3,0,1,0,1,0
13110,51,Medium,Daily wage,97,1,0,0,7,1
13111,59,Low,Salaried,91,0,1,1,6,0
13112,39,Low,Daily wage,88,0,0,0,2,0
13113,22,Low,Farmer,43,1,0,1,4,0
13114,59,Low,Salaried,98,1,0,0,2,0
13115,40,Medium,Salaried,82,0,1,0,4,0
13116,32,Medium,Salaried,34,1,1,1,8,0
13117,48,Low,Daily wage,50,1,0,0,2,0
13118,26,Low,Salaried,50,1,0,1,2,0
13119,60,Medium,Salaried,28,1,0,0,0,0
13120,42,Medium,Self-employed,77,1,0,0,4,0
13121,42,Medium,Self-employed,84,0,1,1,2,0
13122,38,Low,Self-employed,35,0,0,1,2,0
13123,26,High,Salaried,77,1,1,0,3,0
13124,55,Medium,Self-employed,59,1,0,1,1,0
13125,39,Low,Farmer,14,0,0,0,1,0
13126,60,Low,Self-employed,50,1,1,0,7,0
13127,40,Low,Salaried,49,1,0,0,2,0
13128,21,Medium,Self-employed,93,1,0,1,3,0
13129,46,Low,Self-employed,54,0,1,1,1,0
13130,32,Low,Self-employed,11,0,1,0,4,0
13131,18,Low,Farmer,49,0,1,0,8,0
13132,47,Low,Farmer,61,1,0,1,8,0
13133,46,Low,Daily wage,4,1,1,0,7,0
13134,37,Medium,Salaried,26,0,1,0,8,0
13135,50,Low,Farmer,78,1,1,1,8,0
13136,58,Low,Farmer,89,1,0,0,8,0
13137,61,Low,Farmer,8,1,1,1,9,0
13138,53,Low,Salaried,34,0,0,1,1,0
13139,39,Low,Daily wage,12,1,1,1,2,0
13140,30,Low,Salaried,43,0,0,0,3,0
13141,24,Low,Self-employed,45,1,0,1,0,0
13142,25,Medium,Daily wage,96,1,1,0,5,0
13143,45,Low,Self-employed,97,1,0,1,1,0
13144,62,Medium,Farmer,67,0,1,1,3,0
13145,60,Low,Salaried,76,1,0,0,4,0
13146,26,Low,Self-employed,73,1,0,1,3,0
13147,42,Medium,Daily wage,52,0,0,1,5,0
13148,33,Low,Self-employed,0,1,0,1,9,0
13149,27,High,Self-employed,10,1,0,0,9,0
13150,28,Low,Farmer,49,1,0,0,5,0
13151,48,Low,Self-employed,8,0,1,0,8,0
13152,29,Low,Self-employed,37,0,1,1,8,0
13153,48,Medium,Farmer,86,0,1,1,0,0
13154,31,High,Daily wage,12,1,0,0,9,0
13155,61,Low,Farmer,4,1,0,1,7,0
13156,49,Low,Self-employed,24,0,1,1,4,0
13157,34,Low,Salaried,9,0,0,0,0,0
13158,52,Medium,Farmer,4,0,1,1,4,0
13159,18,Low,Farmer,21,0,1,1,5,0
13160,46,Low,Self-employed,41,0,1,0,6,0
13161,21,Low,Salaried,88,0,0,1,2,0
13162,40,Medium,Daily wage,19,0,1,1,8,0
13163,45,Low,Salaried,27,1,0,1,2,0
13164,33,Medium,Farmer,20,1,1,1,0,0
13165,29,Medium,Salaried,10,0,0,1,2,0
13166,38,Low,Daily wage,92,1,0,1,6,0
13167,62,Low,Salaried,68,0,1,1,9,0
13168,34,Medium,Salaried,36,1,0,1,0,0
13169,57,Low,Salaried,48,1,0,1,3,0
13170,30,Low,Farmer,68,0,1,1,6,0
13171,49,Medium,Self-employed,32,1,1,1,2,0
13172,54,High,Self-employed,44,1,1,0,6,0
13173,32,High,Salaried,99,1,0,1,3,0
13174,29,Medium,Farmer,7,1,1,0,6,0
13175,32,Low,Farmer,5,0,0,1,8,0
13176,51,Low,Farmer,14,0,1,1,9,0
13177,23,Low,Self-employed,14,1,1,1,4,0
13178,34,Low,Farmer,8,1,1,0,2,0
13179,37,Low,Salaried,60,0,1,1,0,0
13180,26,Low,Self-employed,55,1,0,0,2,0
13181,22,Medium,Farmer,4,0,0,1,3,0
13182,40,High,Salaried,25,1,0,0,1,0
13183,50,High,Self-employed,86,1,1,1,3,0
13184,55,Low,Farmer,79,1,0,0,4,0
13185,31,High,Daily wage,56,0,0,0,7,1
13186,34,Low,Salaried,34,1,0,0,4,0
13187,36,Low,Daily wage,9,0,0,1,1,0
13188,50,Medium,Self-employed,90,0,0,1,0,0
13189,18,Low,Farmer,79,0,1,0,8,0
13190,30,High,Salaried,20,0,0,0,3,0
13191,63,Low,Salaried,11,1,0,0,8,0
13192,44,Low,Salaried,8,0,1,0,8,0
13193,23,Low,Daily wage,15,0,0,1,0,0
13194,23,Medium,Farmer,72,0,1,1,6,1
13195,50,Low,Farmer,92,0,0,1,5,0
13196,47,Medium,Farmer,53,1,0,1,1,0
13197,63,Medium,Daily wage,22,0,0,0,9,0
13198,52,Medium,Self-employed,38,0,1,1,3,0
13199,40,Low,Daily wage,87,0,0,1,4,0
13200,27,Low,Self-employed,21,0,1,0,4,0
13201,36,Medium,Daily wage,54,1,1,0,6,1
13202,45,High,Farmer,30,0,0,1,9,0
13203,40,Medium,Farmer,73,1,0,0,1,0
13204,21,Low,Farmer,46,0,0,1,2,0
13205,37,Low,Daily wage,26,1,1,1,1,0
13206,36,Low,Salaried,97,0,0,0,6,0
13207,59,Medium,Daily wage,47,0,1,1,6,0
13208,44,Low,Self-employed,38,0,1,0,8,0
13209,51,Medium,Daily wage,87,0,0,1,3,0
13210,21,High,Self-employed,20,1,1,0,3,0
13211,55,Low,Daily wage,14,0,1,0,5,0
13212,24,Low,Salaried,80,1,0,0,2,0
13213,24,High,Salaried,44,0,0,0,2,0
13214,43,Low,Farmer,18,0,1,0,8,0
13215,43,Low,Salaried,52,1,0,0,6,0
13216,36,Low,Daily wage,88,0,1,1,8,0
13217,26,Low,Salaried,54,1,1,0,1,0
13218,37,Medium,Farmer,85,0,1,1,3,0
13219,59,Low,Daily wage,48,0,1,0,7,0
13220,62,Low,Self-employed,77,1,1,0,8,0
13221,33,Medium,Daily wage,60,0,0,0,2,0
13222,34,Low,Farmer,59,1,0,1,7,0
13223,39,Low,Salaried,91,0,1,0,7,0
13224,30,Medium,Salaried,75,0,0,1,2,0
13225,29,Medium,Daily wage,90,1,0,1,7,1
13226,27,Low,Self-employed,23,0,0,0,5,0
13227,18,Low,Self-employed,85,0,0,0,8,0
13228,49,Medium,Self-employed,38,1,1,1,0,0
13229,47,Medium,Self-employed,60,1,1,0,8,1
13230,25,Low,Daily wage,99,0,0,1,7,0
13231,38,Low,Salaried,22,1,1,0,9,0
13232,39,Low,Self-employed,71,1,1,1,7,0
13233,35,Medium,Daily wage,91,1,1,1,7,1
13234,19,Low,Daily wage,92,0,1,1,9,0
13235,61,Medium,Daily wage,78,0,1,0,6,1
13236,26,Low,Self-employed,38,0,0,1,2,0
13237,20,Medium,Self-employed,71,1,1,1,5,0
13238,43,High,Daily wage,91,0,1,1,9,1
13239,38,Low,Daily wage,96,0,1,0,7,0
13240,47,Low,Daily wage,10,0,0,0,7,0
13241,45,Low,Salaried,41,0,0,1,3,0
13242,53,Low,Salaried,24,0,1,1,7,0
13243,43,Low,Farmer,33,1,1,1,7,0
13244,51,Low,Farmer,21,1,0,0,0,0
13245,25,High,Self-employed,1,1,1,1,4,0
13246,27,Medium,Salaried,50,0,0,1,6,0
13247,60,Medium,Farmer,15,1,1,0,7,0
13248,31,Low,Daily wage,10,0,1,0,8,0
13249,57,Low,Daily wage,77,1,1,1,5,0
13250,32,Low,Self-employed,95,0,1,1,9,0
13251,34,Low,Self-employed,85,0,0,0,4,0
13252,35,Low,Farmer,68,1,1,1,7,0
13253,49,Low,Daily wage,99,1,0,0,5,0
13254,55,Medium,Self-employed,86,1,0,0,1,0
13255,40,Low,Self-employed,61,1,0,0,8,0
13256,63,Low,Salaried,18,0,0,1,8,0
13257,40,Low,Farmer,28,0,0,1,0,0
13258,52,High,Self-employed,41,0,1,1,8,0
13259,56,Low,Farmer,22,1,0,0,4,0
13260,32,Low,Daily wage,59,0,0,1,8,0
13261,41,Low,Farmer,72,0,1,0,4,0
13262,45,Low,Self-employed,17,0,0,1,9,0
13263,33,Medium,Salaried,94,0,0,1,5,0
13264,33,Low,Farmer,80,1,1,0,8,0
13265,57,Low,Farmer,54,1,0,1,6,0
13266,56,Low,Daily wage,17,1,0,0,3,0
13267,23,Medium,Salaried,26,1,1,0,5,0
13268,19,Low,Farmer,84,0,0,0,7,0
13269,30,Low,Salaried,0,0,0,1,4,0
13270,61,Low,Self-employed,95,1,1,0,3,0
13271,64,Low,Salaried,13,1,1,1,6,0
13272,26,Low,Self-employed,58,1,0,0,2,0
13273,51,Low,Daily wage,77,0,1,0,3,0
13274,34,Low,Daily wage,32,1,0,0,6,0
13275,44,Low,Daily wage,35,0,0,0,4,0
13276,46,Medium,Self-employed,38,0,1,1,0,0
13277,54,Low,Farmer,75,1,0,0,5,0
13278,60,Low,Self-employed,44,1,1,0,8,0
13279,39,Low,Salaried,24,1,1,1,9,0
13280,41,Low,Salaried,14,1,1,0,2,0
13281,24,Low,Self-employed,19,1,1,0,3,0
13282,51,Low,Daily wage,33,1,1,0,9,0
13283,29,Low,Daily wage,57,0,0,1,1,0
13284,40,Low,Salaried,59,1,0,1,2,0
13285,32,Low,Salaried,77,1,0,1,4,0
13286,50,Medium,Farmer,29,0,1,1,5,0
13287,30,Low,Farmer,12,0,1,1,1,0
13288,40,Low,Farmer,77,0,1,1,1,0
13289,55,Low,Salaried,92,1,1,0,5,0
13290,49,Low,Farmer,89,0,1,0,0,0
13291,62,Low,Salaried,66,0,0,1,1,0
13292,52,Low,Salaried,88,1,1,1,3,0
13293,18,Low,Self-employed,90,1,1,0,0,0
13294,64,Low,Farmer,44,0,1,1,4,0
13295,62,Low,Self-employed,39,1,0,1,2,0
13296,22,Low,Self-employed,79,1,0,0,9,0
13297,30,Medium,Farmer,37,1,0,1,0,0
13298,22,High,Salaried,74,0,1,0,3,0
13299,49,Medium,Salaried,92,1,1,0,0,0
13300,38,Low,Salaried,46,1,1,0,1,0
13301,41,Medium,Farmer,87,0,0,1,9,1
13302,35,Low,Salaried,28,0,1,0,6,0
13303,38,Medium,Self-employed,33,0,1,1,0,0
13304,27,Medium,Daily wage,10,0,0,1,5,0
13305,41,Medium,Farmer,19,1,0,1,3,0
13306,57,Low,Daily wage,19,1,0,1,5,0
13307,64,Low,Self-employed,72,1,0,1,4,0
13308,38,Low,Daily wage,55,1,0,1,5,0
13309,42,Low,Self-employed,22,1,0,1,4,0
13310,40,Low,Daily wage,99,1,0,0,1,0
13311,39,Low,Daily wage,90,1,0,0,9,0
13312,21,Low,Salaried,87,0,1,0,3,0
13313,51,High,Daily wage,24,1,0,0,6,0
13314,23,Low,Self-employed,88,1,1,1,3,0
13315,45,Low,Self-employed,32,0,0,1,4,0
13316,48,Medium,Self-employed,30,1,1,0,1,0
13317,52,High,Farmer,73,0,1,0,2,0
13318,56,Low,Self-employed,78,0,1,1,4,0
13319,59,Low,Farmer,0,1,1,0,3,0
13320,40,Low,Self-employed,53,0,0,1,2,0
13321,23,Low,Farmer,15,1,0,1,1,0
13322,33,Medium,Daily wage,84,0,1,0,8,1
13323,19,Medium,Daily wage,58,0,1,0,1,0
13324,41,Low,Self-employed,65,1,0,0,8,0
13325,34,Medium,Farmer,2,1,0,0,3,0
13326,62,Medium,Salaried,14,0,0,1,9,0
13327,18,High,Salaried,31,0,1,0,8,0
13328,23,High,Salaried,49,1,1,0,8,0
13329,22,Low,Daily wage,90,1,0,1,9,0
13330,62,Low,Daily wage,99,0,0,1,4,0
13331,46,Low,Farmer,98,1,1,1,6,0
13332,29,High,Self-employed,59,0,0,1,3,0
13333,56,High,Daily wage,87,1,0,1,9,1
13334,64,Low,Self-employed,7,1,0,1,3,0
13335,20,Low,Salaried,6,0,1,0,0,0
13336,18,Low,Salaried,3,1,1,1,9,0
13337,44,Medium,Self-employed,93,0,0,0,8,1
13338,41,Low,Farmer,9,0,1,0,9,0
13339,61,Low,Salaried,59,0,0,1,7,0
13340,36,Low,Farmer,24,0,1,1,8,0
13341,25,Medium,Salaried,41,1,0,1,0,0
13342,61,Medium,Daily wage,46,1,1,1,1,0
13343,64,Low,Salaried,95,0,1,0,7,0
13344,19,Low,Farmer,95,1,1,1,7,0
13345,47,Medium,Daily wage,31,1,0,1,0,0
13346,47,High,Salaried,73,1,0,0,9,1
13347,56,Low,Daily wage,72,1,1,1,4,0
13348,62,Low,Daily wage,24,1,0,1,5,0
13349,49,Low,Salaried,88,1,0,0,4,0
13350,18,Low,Self-employed,15,0,1,0,5,0
13351,55,Low,Self-employed,48,1,0,1,6,0
13352,30,Low,Farmer,15,1,1,0,9,0
13353,28,Low,Farmer,93,0,0,1,5,0
13354,27,Medium,Salaried,37,0,1,1,2,0
13355,43,Low,Daily wage,4,0,1,0,5,0
13356,37,Low,Daily wage,6,1,1,0,8,0
13357,34,Low,Self-employed,76,0,0,0,5,0
13358,34,Low,Self-employed,7,0,1,0,5,0
13359,21,Low,Daily wage,32,1,1,1,4,0
13360,22,Medium,Daily wage,61,0,1,1,0,0
13361,40,Low,Farmer,73,1,1,1,4,0
13362,63,Low,Daily wage,83,1,0,0,0,0
13363,27,Low,Daily wage,31,1,0,1,7,0
13364,63,Medium,Salaried,92,1,1,0,0,0
13365,45,Low,Daily wage,0,1,0,0,7,0
13366,50,Low,Self-employed,90,1,0,0,3,0
13367,60,Low,Self-employed,19,1,0,0,2,0
13368,43,Low,Farmer,54,1,0,1,3,0
13369,46,Medium,Farmer,62,0,1,1,1,0
13370,44,Low,Salaried,77,0,1,0,2,0
13371,35,Medium,Farmer,78,1,0,1,3,0
13372,57,Low,Daily wage,5,1,1,0,8,0
13373,27,High,Daily wage,51,1,1,1,9,1
13374,59,Low,Salaried,1,1,0,1,1,0
13375,22,Medium,Self-employed,92,1,0,1,2,0
13376,27,Low,Daily wage,38,0,1,0,3,0
13377,38,Low,Daily wage,31,0,0,0,2,0
13378,41,Low,Salaried,50,1,1,1,2,0
13379,55,Medium,Self-employed,68,0,1,1,8,1
13380,20,Low,Farmer,85,0,0,1,4,0
13381,57,Low,Daily wage,91,1,0,0,8,0
13382,48,Low,Self-employed,31,1,0,1,5,0
13383,58,High,Salaried,92,1,0,1,9,1
13384,54,Low,Salaried,2,0,1,0,7,0
13385,19,Low,Self-employed,61,1,0,1,0,0
13386,19,High,Salaried,94,1,1,1,7,1
13387,56,High,Farmer,12,1,0,1,0,0
13388,59,Low,Self-employed,69,0,0,1,8,0
13389,61,Medium,Farmer,20,0,0,0,2,0
13390,51,Low,Salaried,60,1,0,1,8,0
13391,59,Low,Farmer,13,1,0,1,7,0
13392,37,Medium,Farmer,88,0,0,0,6,1
13393,50,Medium,Farmer,70,0,1,0,0,0
13394,21,Low,Farmer,21,1,1,1,6,0
13395,62,Low,Self-employed,31,1,0,0,1,0
13396,61,Low,Salaried,40,0,0,0,1,0
13397,28,Medium,Salaried,31,0,0,0,8,0
13398,59,High,Daily wage,41,0,0,1,8,0
13399,64,Low,Farmer,51,0,1,0,0,0
13400,22,Medium,Farmer,93,0,1,0,6,1
13401,42,Low,Daily wage,80,1,1,0,4,0
13402,54,Medium,Daily wage,53,1,1,1,5,0
13403,51,Low,Farmer,61,1,1,0,0,0
13404,26,Low,Salaried,84,0,0,1,5,0
13405,23,Low,Daily wage,89,1,0,1,0,0
13406,35,High,Farmer,42,1,1,0,3,0
13407,31,Low,Salaried,2,1,1,1,1,0
13408,36,Low,Self-employed,37,1,0,1,1,0
13409,31,Medium,Daily wage,80,0,0,1,0,0
13410,57,Low,Daily wage,38,1,0,1,6,0
13411,34,Low,Salaried,69,0,1,0,1,0
13412,52,Low,Self-employed,84,1,0,1,6,0
13413,46,Medium,Salaried,44,0,1,1,1,0
13414,59,Low,Daily wage,45,1,1,0,6,0
13415,34,Low,Self-employed,12,1,1,1,3,0
13416,60,Low,Farmer,51,0,1,0,8,0
13417,25,High,Daily wage,8,0,1,0,0,0
13418,18,Low,Salaried,56,0,1,0,2,0
13419,62,Low,Salaried,68,0,1,0,4,0
13420,53,Medium,Salaried,42,1,1,0,6,0
13421,24,Low,Salaried,6,1,1,1,6,0
13422,63,Low,Salaried,43,0,1,1,5,0
13423,22,High,Daily wage,43,1,0,0,4,0
13424,41,Low,Self-employed,94,1,0,1,4,0
13425,45,Medium,Salaried,67,1,0,0,3,0
13426,60,Medium,Salaried,76,0,0,1,8,1
13427,34,Low,Farmer,43,1,0,1,7,0
13428,54,Low,Farmer,78,1,0,0,8,0
13429,37,High,Self-employed,39,0,0,0,6,0
13430,20,Medium,Daily wage,76,0,1,1,4,0
13431,54,Low,Daily wage,42,1,1,0,9,0
13432,43,Low,Self-employed,61,1,1,1,1,0
13433,32,Medium,Self-employed,42,0,1,1,3,0
13434,25,Low,Self-employed,89,1,1,1,5,0
13435,30,Low,Salaried,18,0,0,1,7,0
13436,20,High,Daily wage,48,1,0,1,4,0
13437,18,Low,Self-employed,64,0,0,1,8,0
13438,26,Medium,Farmer,76,0,0,0,3,0
13439,48,Medium,Salaried,24,1,0,1,5,0
13440,58,Low,Salaried,83,0,0,0,3,0
13441,43,Medium,Salaried,40,1,0,1,5,0
13442,34,Low,Salaried,22,1,1,1,9,0
13443,51,Low,Self-employed,57,1,0,1,2,0
13444,26,Low,Salaried,87,1,1,1,7,0
13445,30,Low,Farmer,42,1,0,0,3,0
13446,22,Medium,Farmer,39,0,1,0,6,0
13447,58,High,Self-employed,29,1,0,0,9,0
13448,30,Medium,Salaried,33,1,0,1,7,0
13449,18,Low,Farmer,9,1,0,1,8,0
13450,42,Medium,Daily wage,59,0,0,1,1,0
13451,64,Low,Salaried,0,0,1,0,2,0
13452,21,Low,Self-employed,11,0,1,0,8,0
13453,53,Low,Daily wage,45,0,1,1,6,0
13454,27,Low,Salaried,92,1,1,1,6,0
13455,45,Low,Daily wage,74,1,1,0,3,0
13456,23,Low,Salaried,16,0,1,0,0,0
13457,44,Low,Salaried,83,0,0,1,7,0
13458,29,Low,Farmer,57,0,0,0,9,0
13459,20,High,Daily wage,37,0,1,0,8,0
13460,63,High,Daily wage,5,1,1,0,3,0
13461,50,Medium,Self-employed,61,0,1,1,0,0
13462,27,Low,Self-employed,83,1,1,1,8,0
13463,48,Medium,Daily wage,73,1,0,0,4,0
13464,32,Medium,Farmer,9,0,1,1,5,0
13465,24,Medium,Farmer,94,1,0,1,1,0
13466,53,Low,Salaried,25,1,0,1,4,0
13467,31,Low,Self-employed,57,0,0,0,0,0
13468,31,Low,Self-employed,16,1,0,1,2,0
13469,20,Low,Self-employed,52,0,1,0,0,0
13470,63,Low,Salaried,77,0,0,1,0,0
13471,20,Medium,Farmer,4,0,1,1,8,0
13472,39,Medium,Self-employed,66,1,1,1,5,0
13473,36,Low,Salaried,19,1,1,0,7,0
13474,52,Low,Daily wage,50,0,0,0,4,0
13475,29,Medium,Farmer,45,0,1,1,8,0
13476,22,Low,Daily wage,78,1,1,1,3,0
13477,27,Low,Self-employed,66,1,1,1,9,0
13478,58,Medium,Salaried,2,0,0,0,7,0
13479,50,Low,Farmer,22,1,1,0,5,0
13480,30,Medium,Self-employed,8,1,0,1,9,0
13481,52,Medium,Farmer,10,1,1,0,4,0
13482,49,Medium,Salaried,46,1,0,1,4,0
13483,28,Low,Salaried,48,1,0,0,2,0
13484,55,Low,Self-employed,43,0,1,1,3,0
13485,41,Low,Farmer,12,0,0,1,9,0
13486,52,Low,Salaried,7,0,1,1,4,0
13487,36,Low,Farmer,62,0,1,1,8,0
13488,23,Medium,Farmer,21,0,1,1,9,0
13489,57,High,Daily wage,37,0,1,0,2,0
13490,62,Medium,Self-employed,26,1,1,0,4,0
13491,61,Low,Self-employed,25,1,1,0,8,0
13492,59,Medium,Farmer,22,0,1,1,0,0
13493,52,Low,Daily wage,94,1,0,0,4,0
13494,21,Low,Farmer,92,0,1,0,3,0
13495,50,Medium,Self-employed,64,0,1,1,0,0
13496,30,Low,Self-employed,73,0,0,1,0,0
13497,53,Low,Farmer,46,1,0,1,6,0
